0
0
0
0
1
0
1
0
1
1
0
1
2
2
0
2
0
2
1
0
0
1
1
2
1
3
3
2
0
0
3
1
2
2
0
3
1
0
2
0
4
4
5
3
2
4
0
2
0
5
3
3
1
2
4
4
1
2
1
2
1
2
4
5
0
3
2
3
2
6
4
3
5
2
6
1
1
1
2
2
6
0
3
0
3
2
0
3
0
1
3
0
2
0
2
2
6
3
6
1
6
3
3
3
2
6
2
1
2
3
3
3
3
2
4
5
1
1
2
2
1
4
0
3
2
5
6
2
6
2
5
4
8
4
3
1
9
2
5
4
1
4
2
7
6
2
2
4
3
6
5
1
6
3
8
9
4
2
5
3
6
2
3
7
1
1
3
4
3
7
5
3
7
2
3
3
10
10
2
8
4
8
2
2
8
6
6
5
2
7
7
6
3
4
7
3
8
1
0
1
4
9
4
0
3
9
5
3
7
9
5
6
5
2
0
5
1
6
1
7
1
5
10
5
6
7
3
2
1
3
3
5
8
10
5
4
7
11
6
7
8
2
0
3
4
9
11
11
11
9
9
7
8
6
13
1
1
7
0
3
4
2
13
6
3
12
3
6
4
1
5
3
3
1
12
6
7
12
6
3
10
9
9
2
10
14
14
11
7
1
5
4
4
10
12
2
0
2
2
9
7
10
1
11
14
5
3
3
14
10
1
13
5
11
8
1
10
10
2
2
10
9
11
2
6
2
2
2
10
13
5
1
5
16
1
7
2
11
11
10
3
4
0
0
12
11
14
1
8
10
15
1
0
10
11
0
13
2
3
8
0
10
3
10
11
12
2
5
1
2
6
12
1
1
7
2
13
2
14
13
0
8
0
16
17
10
15
2
16
8
10
3
3
12
8
4
16
16
13
2
17
7
13
1
3
0
2
4
9
6
2
13
5
11
18
13
0
4
4
14
1
4
19
18
18
14
10
14
14
13
0
9
2
19
0
5
15
11
15
18
3
15
16
6
11
2
2
4
5
2
14
2
1
4
2
11
4
19
2
13
11
14
8
14
16
15
17
17
0
12
15
13
18
0
16
11
18
15
12
11
16
3
14
13
1
1
14
19
12
16
13
9
10
5
19
8
2
12
20
4
12
5
4
4
17
10
7
0
17
18
19
22
21
0
14
9
17
2
16
13
18
16
1
3
6
4
3
16
5
3
22
18
14
2
22
12
19
2
17
16
16
18
17
19
17
17
8
2
2
19
21
18
3
5
9
19
20
2
2
13
0
16
1
18
3
2
19
3
3
3
19
18
24
4
19
10
12
5
0
18
0
0
17
23
12
2
2
1
2
9
17
19
9
2
0
20
6
11
1
10
0
5
21
5
21
0
21
4
5
4
18
25
16
17
5
3
22
0
19
2
3
4
20
7
0
21
5
6
19
19
2
20
12
0
21
22
10
0
5
6
21
21
20
4
1
2
22
6
5
0
2
21
4
18
8
20
4
21
0
2
26
3
18
3
2
8
1
7
19
8
1
20
23
21
19
24
3
20
6
17
24
5
2
22
2
8
2
1
20
5
3
0
0
4
5
21
8
2
0
2
17
26
4
21
3
22
5
4
12
11
25
23
21
1
21
1
1
11
14
1
0
14
2
25
19
23
19
27
9
2
18
0
19
8
8
7
26
23
10
22
1
2
22
25
22
0
26
24
3
23
4
2
2
25
22
1
1
2
23
26
7
24
3
4
5
5
3
2
6
7
14
9
10
2
0
5
14
7
24
25
6
2
0
0
22
5
27
0
25
24
2
19
20
2
19
29
25
1
3
27
1
2
0
0
2
28
24
23
17
12
25
7
5
10
5
24
26
2
28
9
0
2
0
23
0
21
8
2
0
29
5
22
4
0
27
12
22
3
4
4
1
2
1
0
23
7
2
1
3
3
27
24
28
27
6
28
29
5
22
10
9
3
3
26
27
21
16
6
0
0
26
14
5
9
1
1
7
15
27
3
1
3
2
0
28
3
5
11
1
3
8
26
22
1
24
6
28
7
2
12
1
1
3
2
1
9
3
17
27
2
3
4
6
26
25
28
32
24
0
2
3
9
3
29
8
26
7
32
3
2
5
0
4
2
0
28
1
7
0
2
26
2
7
5
2
1
1
11
0
15
1
3
0
18
8
1
1
6
3
2
29
1
0
22
23
29
5
30
15
25
7
3
11
2
2
26
4
1
0
27
28
11
28
30
8
0
0
2
7
1
31
1
31
5
11
29
28
9
1
2
4
17
11
13
4
3
29
2
0
4
11
2
4
1
0
31
10
28
25
31
1
1
1
6
16
3
30
5
27
0
2
5
32
22
29
2
4
7
3
2
29
3
2
9
4
3
26
32
1
30
5
7
4
27
34
7
7
0
27
0
0
4
0
2
26
33
2
29
0
2
2
8
1
2
28
2
29
3
31
10
0
28
20
0
28
0
4
3
2
0
33
6
27
23
17
1
